doc_id,sentence_id,entity_id,text,type,charOffset,source
DDI-DrugBank.d752,DDI-DrugBank.d752.s11,DDI-DrugBank.d752.s11.e0,VERSED Syrup,brand,26-37,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e0,atropine,drug,72-79,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e1,scopolamine,drug,82-92,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e2,glycopyrrolate,drug,95-108,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e3,diazepam,drug,111-118,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e4,hydroxyzine,drug,121-131,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e5,muscle relaxants,group,144-159,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d752,DDI-DrugBank.d752.s12,DDI-DrugBank.d752.s12.e6,anesthetics,group,171-181,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Midazolam.xml
DDI-DrugBank.d607,DDI-DrugBank.d607.s0,DDI-DrugBank.d607.s0.e0,Leukine,brand,21-27,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Sargramostim.xml
DDI-DrugBank.d607,DDI-DrugBank.d607.s1,DDI-DrugBank.d607.s1.e0,Leukine,brand,61-67,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Sargramostim.xml
DDI-DrugBank.d607,DDI-DrugBank.d607.s1,DDI-DrugBank.d607.s1.e1,lithium,drug,78-84,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Sargramostim.xml
DDI-DrugBank.d607,DDI-DrugBank.d607.s1,DDI-DrugBank.d607.s1.e2,corticosteroids,group,90-104,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Sargramostim.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s0,DDI-DrugBank.d776.s0.e0,DIFLUCAN,brand,64-71,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s1,DDI-DrugBank.d776.s1.e0,DIFLUCAN,brand,45-52,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e0,hypoglycemics,group,51-63,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e1,Coumarin-type anticoagulants,group,66-93,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e2,Phenytoin,drug,96-104,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e3,Cyclosporine,drug,107-118,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e4,Rifampin,drug,121-128,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e5,Theophylline,drug,131-142,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e6,Terfenadine,drug,145-155,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e7,Cisapride,drug,158-166,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e8,Astemizole,drug,169-178,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e9,Rifabutin,drug,181-189,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e10,Tacrolimus,drug,192-201,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e11,Short-acting benzodiazepines,group,204-231,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e12,hypoglycemics,group,240-252,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e13,DIFLUCAN,brand,325-332,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s2,DDI-DrugBank.d776.s2.e14,hypoglycemic agents,group,344-362,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s3,DDI-DrugBank.d776.s3.e0,DIFLUCAN,brand,78-85,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s3,DDI-DrugBank.d776.s3.e1,glyburide,drug,91-99,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s4,DDI-DrugBank.d776.s4.e0,DIFLUCAN,brand,0-7,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s4,DDI-DrugBank.d776.s4.e1,tolbutamide,drug,35-45,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s4,DDI-DrugBank.d776.s4.e2,glyburide,drug,48-56,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s4,DDI-DrugBank.d776.s4.e3,glipizide,drug,63-71,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s5,DDI-DrugBank.d776.s5.e0,DIFLUCAN,brand,5-12,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s5,DDI-DrugBank.d776.s5.e1,sulfonylurea oral hypoglycemic agents,group,56-92,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s5,DDI-DrugBank.d776.s5.e2,sulfonylurea,group,174-185,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s6,DDI-DrugBank.d776.s6.e0,Coumarin-type anticoagulants,group,0-27,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s6,DDI-DrugBank.d776.s6.e1,DIFLUCAN,brand,98-105,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s6,DDI-DrugBank.d776.s6.e2,coumarin-type anticoagulants,group,111-138,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s7,DDI-DrugBank.d776.s7.e0,azole antifungals,group,44-60,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s7,DDI-DrugBank.d776.s7.e1,fluconazole,drug,242-252,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s7,DDI-DrugBank.d776.s7.e2,warfarin,drug,272-279,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s8,DDI-DrugBank.d776.s8.e0,DIFLUCAN,brand,61-68,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s8,DDI-DrugBank.d776.s8.e1,coumarin-type anticoagulants,group,74-101,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s10,DDI-DrugBank.d776.s10.e0,Phenytoin,drug,0-8,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s10,DDI-DrugBank.d776.s10.e1,DIFLUCAN,brand,11-18,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s10,DDI-DrugBank.d776.s10.e2,phenytoin,drug,59-67,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s11,DDI-DrugBank.d776.s11.e0,phenytoin,drug,22-30,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s11,DDI-DrugBank.d776.s11.e1,DIFLUCAN,brand,69-76,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s11,DDI-DrugBank.d776.s11.e2,phenytoin,drug,82-90,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s13,DDI-DrugBank.d776.s13.e0,Cyclosporine,drug,0-11,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s13,DDI-DrugBank.d776.s13.e1,DIFLUCAN,brand,14-21,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s13,DDI-DrugBank.d776.s13.e2,cyclosporine,drug,50-61,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s14,DDI-DrugBank.d776.s14.e0,cyclosporine,drug,22-33,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s14,DDI-DrugBank.d776.s14.e1,DIFLUCAN,brand,108-115,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s14,DDI-DrugBank.d776.s14.e2,cyclosporine,drug,121-132,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s16,DDI-DrugBank.d776.s16.e0,Rifampin,drug,0-7,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s16,DDI-DrugBank.d776.s16.e1,Rifampin,drug,10-17,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s16,DDI-DrugBank.d776.s16.e2,DIFLUCAN,brand,72-79,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s17,DDI-DrugBank.d776.s17.e0,DIFLUCAN,brand,93-100,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s17,DDI-DrugBank.d776.s17.e1,rifampin,drug,131-138,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s18,DDI-DrugBank.d776.s18.e0,Theophylline,drug,0-11,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s18,DDI-DrugBank.d776.s18.e1,DIFLUCAN,brand,14-21,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s18,DDI-DrugBank.d776.s18.e2,theophylline,drug,61-72,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s19,DDI-DrugBank.d776.s19.e0,theophylline,drug,28-39,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s19,DDI-DrugBank.d776.s19.e1,DIFLUCAN,brand,78-85,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s19,DDI-DrugBank.d776.s19.e2,theophylline,drug,91-102,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s20,DDI-DrugBank.d776.s20.e0,Terfenadine,drug,0-10,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s20,DDI-DrugBank.d776.s20.e1,azole antifungals,group,139-155,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s20,DDI-DrugBank.d776.s20.e2,terfenadine,drug,177-187,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s21,DDI-DrugBank.d776.s21.e0,fluconazole,drug,36-46,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s22,DDI-DrugBank.d776.s22.e0,fluconazole,drug,51-61,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s22,DDI-DrugBank.d776.s22.e1,DIFLUCAN,brand,81-88,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s22,DDI-DrugBank.d776.s22.e2,terfenadine,drug,175-185,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s23,DDI-DrugBank.d776.s23.e0,fluconazole,drug,20-30,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s23,DDI-DrugBank.d776.s23.e1,terfenadine,drug,67-77,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s24,DDI-DrugBank.d776.s24.e0,fluconazole,drug,24-34,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s24,DDI-DrugBank.d776.s24.e1,terfenadine,drug,72-82,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s25,DDI-DrugBank.d776.s25.e0,Cisapride,drug,0-8,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s25,DDI-DrugBank.d776.s25.e1,fluconazole,drug,103-113,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s25,DDI-DrugBank.d776.s25.e2,cisapride,drug,119-127,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s26,DDI-DrugBank.d776.s26.e0,fluconazole,drug,42-52,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s26,DDI-DrugBank.d776.s26.e1,cisapride,drug,76-84,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s26,DDI-DrugBank.d776.s26.e2,cisapride,drug,143-151,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s27,DDI-DrugBank.d776.s27.e0,fluconazole,drug,20-30,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s27,DDI-DrugBank.d776.s27.e1,cisapride,drug,37-45,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s28,DDI-DrugBank.d776.s28.e0,Astemizole,drug,0-9,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s28,DDI-DrugBank.d776.s28.e1,fluconazole,drug,23-33,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s28,DDI-DrugBank.d776.s28.e2,astemizole,drug,67-76,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s29,DDI-DrugBank.d776.s29.e0,fluconazole,drug,86-96,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s31,DDI-DrugBank.d776.s31.e0,Rifabutin,drug,0-8,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s31,DDI-DrugBank.d776.s31.e1,fluconazole,drug,66-76,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s31,DDI-DrugBank.d776.s31.e2,rifabutin,drug,82-90,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s32,DDI-DrugBank.d776.s32.e0,rifabutin,drug,19-27,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s32,DDI-DrugBank.d776.s32.e1,fluconazole,drug,33-43,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s33,DDI-DrugBank.d776.s33.e0,Tacrolimus,drug,0-9,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s33,DDI-DrugBank.d776.s33.e1,fluconazole,drug,74-84,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s33,DDI-DrugBank.d776.s33.e2,tacrolimus,drug,90-99,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s34,DDI-DrugBank.d776.s34.e0,tacrolimus,drug,19-28,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s34,DDI-DrugBank.d776.s34.e1,fluconazole,drug,34-44,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s35,DDI-DrugBank.d776.s35.e0,Short-acting Benzodiazepines,group,0-27,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s35,DDI-DrugBank.d776.s35.e1,midazolam,drug,63-71,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s35,DDI-DrugBank.d776.s35.e2,fluconazole,drug,74-84,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s35,DDI-DrugBank.d776.s35.e3,midazolam,drug,123-131,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s36,DDI-DrugBank.d776.s36.e0,midazolam,drug,15-23,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s36,DDI-DrugBank.d776.s36.e1,fluconazole,drug,88-98,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s36,DDI-DrugBank.d776.s36.e2,fluconazole,drug,110-120,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s37,DDI-DrugBank.d776.s37.e0,short-acting benzodiazepines,group,3-30,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s37,DDI-DrugBank.d776.s37.e1,fluconazole,drug,122-132,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s37,DDI-DrugBank.d776.s37.e2,benzodiazepine,group,183-196,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s38,DDI-DrugBank.d776.s38.e0,Fluconazole,drug,0-10,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s38,DDI-DrugBank.d776.s38.e1,ethinyl estradiol,drug,40-56,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s38,DDI-DrugBank.d776.s38.e2,levonorgestrel,drug,63-76,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s38,DDI-DrugBank.d776.s38.e3,contraceptives,group,94-107,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s38,DDI-DrugBank.d776.s38.e4,ethinyl estradiol,drug,146-162,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s38,DDI-DrugBank.d776.s38.e5,levonorgestrel,drug,168-181,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s39,DDI-DrugBank.d776.s39.e0,ethinyl estradiol,drug,68-84,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s39,DDI-DrugBank.d776.s39.e1,levonorgestrel,drug,90-103,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s40,DDI-DrugBank.d776.s40.e0,ethinyl estradiol,drug,76-92,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s40,DDI-DrugBank.d776.s40.e1,levonorgestrel,drug,98-111,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s40,DDI-DrugBank.d776.s40.e2,fluconazole,drug,129-139,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s41,DDI-DrugBank.d776.s41.e0,fluconazole,drug,29-39,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s41,DDI-DrugBank.d776.s41.e1,ethinyl estradiol,drug,71-87,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s41,DDI-DrugBank.d776.s41.e2,levonorgestrel,drug,93-106,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s41,DDI-DrugBank.d776.s41.e3,fluconazole,drug,135-145,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s41,DDI-DrugBank.d776.s41.e4,ethinyl estradiol,drug,167-183,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d776,DDI-DrugBank.d776.s41,DDI-DrugBank.d776.s41.e5,levonorgestrel,drug,188-201,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Fluconazole.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s0,DDI-DrugBank.d659.s0.e0,TRENTAL,brand,152-158,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s0,DDI-DrugBank.d659.s0.e1,anticoagulants,group,177-190,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s0,DDI-DrugBank.d659.s0.e2,platelet aggregation inhibitors,group,195-225,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s1,DDI-DrugBank.d659.s1.e0,Warfarin,drug,12-19,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s2,DDI-DrugBank.d659.s2.e0,TRENTAL,brand,30-36,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s2,DDI-DrugBank.d659.s2.e1,theophylline,drug,42-53,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s2,DDI-DrugBank.d659.s2.e2,theophylline,drug,91-102,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s2,DDI-DrugBank.d659.s2.e3,theophylline,drug,115-126,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s3,DDI-DrugBank.d659.s3.e0,theophylline,drug,79-90,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
DDI-DrugBank.d659,DDI-DrugBank.d659.s4,DDI-DrugBank.d659.s4.e0,TRENTAL,brand,0-6,DDICorpus/Test/Test for DDI Extraction task/DrugBank/Pentoxifylline.xml
